Time: B1 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy J2 x y dx dy B2 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy Lam1 x y Lam2 x y K1 Lin Ang K2 Lin Ang Pot1 - Pot2 - Total Total
RK45  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - dt dt  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - - - - - Kin Kin - Kin Kin - - - - Kinet Poten
4 SimBody1 - - - - - - - - - - - - Joint001 - - - - Joint004 - - - - SimBody2 - - - - - - - - - - - - Joint004 - - - - SimBody1 - - SimBody2 - - SimBody1 - - SimBody2 - - SimBody1 - SimBody2 -  - - 
0.3 -   15.52175289 -269.39677657 -1.4931094501741042 -85.54886984607505 -451.42930944  -35.14085998 -2.263974966460884 -129.71621050148076 -1651.80417261   899.63543441 -7.8850128684011755 -451.77795876573055 -  3.90603105e-11 -7.00000005e+01 -2.58921773e-10 -9.97616212e-10 -   31.04350433 -468.79355569 -902.85862576  -70.28171667 -   29.29168361 -542.4431269  1.5470149195132763 88.63742573188148 -1217.01110156   -62.80931995 -4.265503120072915 -244.39532628006248 -257.54451777 3067.59405774 40.926108094090424 2344.8932656875786 -   31.04350433 -468.79355569 -902.85862576  -70.28171666 - 0.2178297448234239 -2.5472745462266704 - 0.026080203641941743 -1.3040474646964626 - 11.900055902077348 3.622162157373259 - 75.19223175516353 0.9347645471309619 - -5.493478163439249 - -12.831335349846654 91.64921436174511 -18.324813513285903 
0.31 -   10.92482104 -269.7013961  -1.5161450283958917 -86.86871125682694 -467.93334705  -25.59865973 -2.3431651322228784 -134.25347277858444 -1637.58882615  1010.14088153 -7.899829314682912 -452.62687860505633 -  2.98232550e-11 -7.00000005e+01 1.29944056e-10 3.33155725e-10 -   21.84964055 -469.40279472 -935.86670116  -51.19731589 -   17.11618574 -542.92097356 1.50650025183932 86.31610626578868 -1217.35723273   -33.07359828 -3.8288561548225317 -219.37729803401996  181.19177856 2879.99867934 46.069916199164695 2639.61176073352 -   21.84964055 -469.40279471 -935.86670116  -51.19731588 - 0.17175099800330826 -2.54110574583862 - -0.018348355942954035 -1.2850506492599347 - 12.74710470240583 3.8799885184712966 - 75.09053466898845 0.7531817809620689 - -5.840376747984067 - -13.30603207404124 92.47080967082765 -19.146408822025307 
0.32 -    6.16469391 -269.90496709 -1.5399679824334598 -88.23366597871376 -483.95579565  -14.92428825 -2.4209293239382426 -138.709032761121 -1555.87793941  1124.75662356 -7.602348846834061 -435.58250330974005 -  3.01803027e-11 -7.00000005e+01 2.10718554e-10 4.07599288e-10 -   12.32938622 -469.80993666 -967.9115985   -29.84857265 -    4.9584543  -543.11067048 1.4705758140485539 84.25778759899748 -1213.52811967    -5.15001149 -3.350805761068037 -191.98702807732025  577.81658287 2709.83481927 49.20567920903853 2819.2777467525307 -   12.32938622 -469.80993666 -967.9115985   -29.84857264 - 0.12210145074426568 -2.537179288535223 - -0.05851250214718545 -1.2678190336867512 - 13.607238051658411 4.141797580009777 - 74.56519926884965 0.5768464330592923 - -6.072201965402428 - -13.494478519232075 92.89108133357713 -19.566680484634503 
0.33 -    1.24951403 -269.99609504 -1.5645487243826943 -89.64203874970505 -498.83693031   -3.11657956 -2.4942333569683304 -142.9090444750326 -1409.99952943  1235.4550346  -7.011267174087184 -401.71601811381106 -  2.80924173e-11 -7.00000005e+01 -2.54487986e-10  3.79698051e-10 -    2.49902638 -469.99219253 -997.67386793   -6.23315497 -   -7.14181763 -543.02904858 1.4395553487647512 82.48044585970352 -1205.92966915    21.25655094 -2.8513795973543647 -163.37201671811712  935.8653707 2579.300026  50.35102894438135 2884.9014526540996 -    2.49902638 -469.99219253 -997.67386794   -6.23315496 - 0.06890941625356932 -2.5368111192042826 - -0.09477025432622742 -1.254600449108674 - 14.443748801927777 4.396416348921515 - 73.65590118520247 0.41770702575806146 - -6.175977840417886 - -13.413394672354343 92.91377336180982 -19.58937251277223 
0.34 -   -3.80616624 -269.96377776 -1.5898283155491206 -91.0904526313575 -511.95594699    9.7447121  -2.5602434299208574 -146.6911430605631 -1204.16333222  1334.12711307 -6.146674083159146 -352.1784830074639 -  3.52864404e-11 -7.00000005e+01 2.56420662e-10 4.62785366e-10 -   -7.61233422 -469.92755793 -1023.91190138    19.48942866 -  -19.14878062 -542.68907673 1.4135537476598352 80.99066385580913 -1194.92188259    46.60331407 -2.3502805328274055 -134.66115520276867 1260.57658192 2498.56938012 49.54786643444159 2838.8836305714176 -   -7.61233422 -469.92755792 -1023.91190138    19.48942868 - 0.012133111603563547 -2.5400902829947967 - -0.12765208224027774 -1.246425273402924 - 15.218374998123831 4.632198576935409 - 72.40487369051432 0.283792629054372 - -6.139175145959371 - -13.075663899485562 92.53923989462794 -19.214839045444933 
0.35000000000000003 -   -8.98179788 -269.79821477 -1.6157204343910947 -92.57396176365376 -522.73421644   23.49917438 -2.6163107529059126 -149.9035640362036 -942.53317424 1412.76995751 -5.025141593303402 -287.9194047519309 -  3.72644138e-11 -7.00000005e+01 3.17299964e-10 3.23566951e-10 -  -17.96359758 -469.59643189 -1045.46844031    46.99835352 -  -31.02992266 -542.09884126 1.3924910911110389 79.78386253022951 -1180.81292007    71.39002527 -1.8667583728965498 -106.95737613768102 1556.79307278 2466.11227133 46.84432000490166 2683.981830441117 -  -17.96359758 -469.59643189 -1045.46844032    46.99835353 - -0.04823451682694816 -2.5459327667969474 - -0.15764839693778543 -1.2431385095679413 - 15.892214311956069 4.837303097688482 - 70.8558008462319 0.1790349916951343 - -5.950633171487652 - -12.489319226779003 91.76435324757159 -18.439952398266655 
0.36 -  -14.2512531 -269.4916066 -1.6421130397755856 -94.08614666253933 -530.63477148   37.90741164 -2.659935331719882 -152.40306828527986 -629.388079   1463.61948285 -3.66040134107404 -209.72554816756903 -  2.80024892e-11 -7.00000005e+01 -3.28554961e-11  1.05063691e-09 -  -28.50250809 -468.9832155  -1061.26955039    75.8148283  -  -42.75559569 -541.26168884 1.3760975462018923 78.84458159567723 -1163.87026623    96.04736676 -1.4195196867506112 -81.3324869865427 1827.66108905 2469.91060138 42.30466715350843 2423.8788816017554 -  -28.50250809 -468.9832155  -1061.26955039    75.81482831 - -0.11201534303905923 -2.552220266718566 - -0.18507780248471453 -1.243523146841874 - 16.42660889919452 4.999963161375623 - 69.05345916836278 0.10352483440998145 - -5.601469937966328 - -11.657685275924791 90.58355606334291 -17.25915521389112 
0.37 -  -19.58326203 -269.03892877 -1.6688697891996633 -95.61919547802809 -535.16809185   52.65470964 -2.68876091963338 -154.0546528147066 -270.16580772 1479.44995147 -2.0686492676230777 -118.52487232763107 -  4.14921431e-11 -7.00000005e+01 2.63298716e-10 2.73864487e-10 -  -39.16652603 -468.07785979 -1070.33619108   105.30942455 -  -54.29870478 -540.17741167 1.3639200659713002 78.14686337336032 -1144.34066803   120.84140699 -1.0264207615336614 -58.80957764048271 2074.17524275 2489.47565166 36.04134051460704 2065.016699480846 -  -39.16652603 -468.07785979 -1070.33619108   105.30942456 - -0.17867884422923674 -2.5560391968983476 - -0.21004101810640674 -1.2455043984720897 - 16.78456673176704 5.108919062577096 - 67.04330743665929 0.05412682597122553 - -5.085963603400728 - -10.580555604019196 88.99092005697466 -15.666519207419924 
0.38 -  -24.94196917 -268.43864919 -1.6958317252525132 -97.164000621358 -535.91095654   67.35922988 -2.7006380060032873 -154.73515973661463  127.0630351  1454.19563566 -0.2764071492087457 -15.83696307690394 -  5.04165598e-11 -7.00000005e+01 2.70802047e-10 2.69238853e-10 -  -49.88394037 -466.87730057 -1071.82192034   134.71846527 -  -65.63460569 -538.84427048 1.3553339938255156 77.65491767681202 -1122.47055128   145.80340654 -0.703776065700594 -40.32339828696578 2295.52437403 2498.96427881 28.257365510981167 1619.0277839377538 -  -49.88394038 -466.87730057 -1071.82192034   134.71846528 - -0.24720600301361217 -2.554068416164883 - -0.232455901830478 -1.2464652627550172 - 16.933179459941947 5.154154093784483 - 64.87019247227599 0.025446654354893676 - -4.402369427301437 - -9.256202403370708 86.9829726803573 -13.658571830672145 
0.39 -  -30.2877509 -267.6933268 -1.7228199897361798 -98.71031427265491 -532.53943037   81.58809361 -2.6937653399714354 -154.3413849789866  550.36991534 1383.88786368 1.6722402459636907 95.81230842563816 -  4.14210888e-11 -7.00000005e+01 3.57545105e-10 1.42000545e-09 -  -60.57550391 -465.38665575 -1065.07886783   163.1761929  -  -76.7411775  -537.26154157 1.3495636690156023 77.32430241878436 -1098.51947699   170.69745664 -0.46526138817043194 -26.65751391256368 2490.10493978 2471.6336548  19.281640865183057 1104.7566436619663 -  -60.57550392 -465.38665574 -1065.07886783   163.17619291 - -0.3160497140379349 -2.5431391134883263 - -0.25216007112735783 -1.2436976315662098 - 16.847104978053203 5.127954575597264 - 62.575728282440075 0.011121304423326149 - -3.5536015251371964 - -7.683906765521783 84.56190914051388 -11.23750829065898 
0.4 -  -35.57841045 -266.80999981 -1.7496402574357965 -100.247002417254 -524.86964636   94.8835312  -2.6668850574684964 -152.80125823944886  983.75132439 1267.67299739 3.712757763034096 212.7253501762863 -  4.19788648e-11 -7.00000005e+01 5.54791768e-10 1.70474834e-09 -  -71.15682308 -463.62000171 -1049.73929958   189.76706821 -  -87.59897105 -535.43214542 1.3457153879002768 77.10381215249632 -1072.76123494   195.03818322 -0.3205855466993182 -18.368198798765093 2656.91757786 2385.26459617 9.576723728410263 548.7058512006981 -  -71.15682308 -463.6200017  -1049.73929958   189.76706822 - -0.3832510111744028 -2.520902172367233 - -0.26905232575146626 -1.234951482912146 - 16.51255802835516 5.026124524460439 - 60.194682955752114 0.005280190385572855 - -2.5476749475968745 - -5.866569901365665 81.73864569895328 -8.41424484896254 
0.41000000000000003 -  -40.77076749 -265.80026515 -1.7760891551057008 -101.7624126265129 -512.89346952  106.7979169  -2.6194728102456435 -150.08473657634852 1408.40415323 1108.49588605 5.764292074190495 330.26960773182657 -  4.66684469e-11 -7.00000005e+01 1.80807547e-09 5.24754284e-09 -  -81.54153723 -461.60053233 -1025.78694563   213.59583969 -  -98.19129762 -533.36482494 1.3428233774967224 76.93811216206471 -1045.47088014   218.16263444 -0.27428591284203485 -15.715425185741744 2796.89792624 2227.30075352 -0.29489620557325485 -16.896307973769808 -  -81.54153723 -461.60053232 -1025.78694563   213.59583971 - -0.4467218844039512 -2.4864279286899684 - -0.28322741292930625 -1.218955300116309 - 15.930651993726007 4.849002834022313 - 57.75155413873225 0.0038651709851769346 - -1.3977962023665782 - -3.8128770849330067 78.53507413746576 -5.210673287299585 
0.42 -  -45.82251652 -264.67998431 -1.8019622548889507 -103.24483204701396 -496.79436457  116.93224713 -2.5518512730714726 -146.21030789208154 1805.31255039  913.05651165 7.740491945130522 443.4975198109881 -  6.35651531e-11 -7.00000005e+01 1.06280140e-09 2.09503526e-09 -  -91.64503536 -459.3599706  -993.58873542  233.86450014 - -108.5041287  -531.07537471 1.3399054341160133 76.77092632149196 -1016.90084651   239.344788   -0.32506420872026287 -18.624807230430754 2913.69954587 1997.94530474 -9.742774833999087 -558.2198787344189 -  -91.64503536 -459.35997059 -993.58873542  233.86450016 - -0.5046248575460747 -2.4405147240463894 - -0.29505530991617257 -1.1957296579531858 - 15.11877066234008 4.601880815515644 - 55.25886766131049 0.005428752128324638 - -0.12202825069124401 - -1.538518790282069 74.98494789129454 -1.660547040973313 
0.43 -  -50.69410298 -263.4686208  -1.8270625934610227 -104.68297551154312 -476.93440334  124.96993942 -2.4651770533384405 -141.24424090878927 2158.23873979  690.93341179 9.563130753563595 547.9270311109565 -  6.71462885e-11 -7.00000005e+01 1.06126663e-10 4.76504169e-10 - -101.38820834 -456.93724351 -953.86881259  249.93988468 - -118.52573106 -528.58662264 1.336021230215462 76.5483778312221 -987.25327199  257.92497735 -0.46594206109065617 -26.69651359812137 3013.65082513 1709.92975406 -18.235291053435528 -1044.8052155545247 - -101.38820834 -456.93724351 -953.8688126   249.93988469 - -0.5557158130207078 -2.3855637358331556 - -0.3051768599302451 -1.166563810127612 - 14.109187138171446 4.2945818190932 - 52.71818645790989 0.011153868948765902 - 1.2574640170253701 - 0.933827549342368 71.1331092841233 2.191291566367738 
0.44 -  -55.3503282  -262.18829433 -1.8512084019197768 -106.06642842916102 -453.81431227  130.69875705 -2.3613004891336784 -135.29255218953668 2455.9444397   453.16112961 11.17302910469093 640.167412075623 -  6.93560764e-11 -7.00000005e+01 1.43984380e-10 7.70455699e-10 - -110.70065883 -454.37659052 -907.62863006  261.39751984 - -128.24604058 -525.92718656 1.3303248895243183 76.22200155095094 -956.6566838   273.42000417 -0.6852221566377955 -39.26033760419789 3104.97018659 1385.02362601 -25.36885652092116 -1453.5284097217195 - -110.70065883 -454.37659052 -907.62863007  261.39751985 - -0.599522393109257 -2.32506039536559 - -0.3144243001940463 -1.1336622439926087 - 12.945185404668164 3.9402807078275113 - 50.12358854028951 0.024122621328466126 - 2.7154908120255072 - 3.575732764495001 67.03317727411365 6.291223576520508 
0.45 -  -59.7614674  -260.86268971 -1.8742389874883578 -107.3859837819556 -428.01860667  134.01791682 -2.242547290961862 -128.48849513061091 2692.88944959  210.77825529 12.53439288211132 718.1678109037987 -  8.74962325e-11 -7.00000005e+01 5.36942935e-10 3.78520326e-10 - -119.52293728 -451.72538122 -856.03721846  268.0358392  - -137.65585022 -523.12934248 1.3221051042478176 75.75104254610368 -925.15275038  285.58760946 -0.9679509470229898 -55.45950404010845 3196.61090754 1048.70677711 -30.896847267254834 -1770.2589486740133 - -119.52293728 -451.72538122 -856.03721846  268.03583921 - -0.6363081162912793 -2.262866329929348 - -0.32370428287418185 -1.099605173069336 - 11.675862750554238 3.5539218099384615 - 47.46626680473054 0.04813582313113805 - 4.225080052605051 - 6.355133609841687 62.744187188354374 10.580213662446738 
0.46 -  -63.90383065 -259.51596169 -1.8960183355414906 -108.63384850594657 -400.16154197  134.93246293 -2.111492559346591 -120.97961212383618 2868.43728015  -26.21468359 13.632246973807801 781.0702168791754 -  7.49977858e-11 -7.00000005e+01 2.1032065e-10 7.4186346e-10 - -127.80766383 -449.03192513 -800.32308864  269.86493121 - -146.74592415 -520.22652121 1.3108099153730046 75.10387589477376 -892.69469071  294.43642319 -1.297452435348061 -74.3385486644142 3297.14144548  724.8848394  -34.71630762081114 -1989.097906950335 - -127.80766383 -449.03192512 -800.32308864  269.86493122 - -0.6668667792141556 -2.202563249817741 - -0.3338844914238585 -1.0668133972923148 - 10.351061084131098 3.150676102378856 - 44.738633805482536 0.08648575791917311 - 5.758724468321191 - 9.2388196326566 58.32685674991166 14.997544100977791 
0.47000000000000003 -  -67.75984066 -258.17173884 -1.9164366655534024 -109.80373264033443 -370.84597748  133.54005529 -1.9707846710124934 -112.91764397809432 2985.19801416 -249.32998345 14.465611807350765 828.8185046358096 -  1.03099751e-10 -7.00000005e+01  2.77452727e-10 -2.80323320e-10 - -135.5196839  -446.34347938 -741.69195924  267.08011565 - -155.50614808 -517.25095053 1.2960573525095385 74.25861630569572 -859.15567889  300.18924205 -1.656577476662582 -94.91489784919759 3413.88219157  431.9840061  -36.82773717326087 -2110.0739090449006 - -135.5196839  -446.34347938 -741.69195925  267.08011566 - -0.6922426713248079 -2.1470023748069256 - -0.34570622406131174 -1.0371528421175795 - 9.01745766332987 2.7447512997173877 - 41.936911378716985 0.1409889931538305 - 7.289516013056129 - 12.19477550308261 53.840109334918075 19.48429151613874 
0.48 -  -71.3177866  -256.85227486 -1.9354105929386947 -110.89085860029937 -340.6398646   130.01544269 -1.8230437159164634 -104.45271078985998 3047.27786927 -451.6165531  15.03997766637436 861.7272442542677 -  8.90167939e-11 -7.00000005e+01 2.33058017e-10 2.98001623e-10 - -142.63557581 -443.70455136 -681.27973308  260.03089015 - -163.92480224 -514.23183015 1.2776357776767882 73.20313781579472 -824.34456388  303.21616016 -2.028503484722962 -116.22468840220598 3552.288857    180.82129852 -37.28866954746039 -2136.4833887274776 - -142.63557581 -443.70455136 -681.27973309  260.03089016 - -0.7134649342414822 -2.0980860056007016 - -0.35972195249190086 -1.0117188914453799 - 7.716136943391998 2.3486527683154668 - 39.06210078752782 0.2114040099392235 - 8.792112339428513 - 15.193994002516376 49.3382945091745 23.98610634194489 
0.49 -  -74.57142427 -255.57775186 -1.9528826262104415 -111.89193236628262 -310.06825546  124.59592413 -1.670826665156865 -95.73131621140637 3058.99189017 -627.48316466 15.361829080277886 880.1679719012579 -  7.93534127e-11 -7.00000005e+01 3.10762971e-10 6.94569735e-10 - -149.14285119 -441.15550532 -620.1365144   249.19185269 - -171.98802009 -511.19425512 1.2554984385349417 71.93476171331716 -788.02708856  303.95423115 -2.397109809021698 -137.3442750863541 3715.44289548  -26.03785799 -36.17729279830641 -2072.806191551985 - -149.14285119 -441.15550532 -620.1365144  249.1918527 - -0.7313465224525828 -2.0567229867724244 - -0.3762437196231032 -0.9907713326547612 - 6.48139598981067 1.972819915676505 - 36.11989485157678 0.2952144169707985 - 10.243530182686186 - 18.211545494474933 44.869325174034756 28.45507567716112 
0.5 -  -77.51954946 -254.36572012 -1.9688205357296031 -112.80510731599196 -279.61472749  117.56853574 -1.5166307925673088 -86.89654349368783 3024.28545496 -772.56493109 15.43658657967165 884.4512611034723 -  8.49240678e-11 -7.00000005e+01 2.52214249e-10 3.84247301e-10 - -155.03910161 -438.73144179 -559.22945807  235.13707555 - -179.67948449 -508.15895612 1.2297557995084214 70.45981714356878 -749.95223639  302.82612257 -2.7470777276191316 -157.395959786965 3903.52211742 -193.9104203  -33.574526264854605 -1923.6786541273007 - -155.03910161 -438.73144178 -559.22945807  235.13707556 - -0.74636344076758 -2.0228815950787116 - -0.3952895313974562 -0.973771744977059 - 5.340298088110028 1.62549031727721 - 33.1202860958495 0.38770696250359155 - 11.623783428116383 - 21.22683595942226 40.47378146374033 32.85061938753864 
0.51 -  -80.16560224 -253.23066206 -1.9832167986491878 -113.62995242204484 -249.72497704  109.2576592  -1.3628994999702813 -78.0883892487874 2946.86303726 -883.78903641 15.270128940660063 874.9139409203964 -  1.07235110e-10 -7.00000005e+01 -3.66497943e-10 -1.00324371e-09 - -160.33120719 -436.46132564 -499.44995681  218.5153221  - -186.98041465 -505.1428221  1.2006674304840086 68.79317636555085 -709.8840541   300.16616265 -3.0639125252334343 -175.54925649314615 4113.24857772 -334.91153716 -29.56616657792893 -1694.0165612960798 - -160.33120719 -436.46132563 -499.44995682  218.51532211 - -0.7586137821027821 -1.9956916995241547 - -0.41652744723872864 -0.9594932898444424 - 4.312542868206033 1.3126601847786052 - 30.07743359145426 0.4822968535401849 - 12.91637957489661 - 24.223087778427157 36.18493349797908 37.13946735332377 
0.52 -  -82.51729081 -252.18368758 -1.9960879741368533 -114.36741645486032 -220.80623029  100.01077598 -1.2119978128344635 -69.44235945450144 2830.85678529 -959.67475865 14.873142523460224 852.1682946908257 -  1.01024966e-10 -7.00000005e+01 -4.04867251e-10 -7.74264208e-10 - -165.03458435 -434.36737663 -441.61246296  200.02155528 - -193.86989739 -502.16009701 1.168633267929737 66.95775405095507 -667.63845377  296.16064164 -3.3340746544761277 -191.02840628302036 4337.48923771 -466.17145573 -24.26159103530221 -1390.0867705952503 - -165.03458436 -434.36737663 -441.61246296  200.02155529 - -0.7678549005180686 -1.9735904979014975 - -0.43923514114661977 -0.9462012755710106 - 3.4104323009764124 1.0380740159999595 - 27.0099766205261 0.5711002426450927 - 14.108666772437857 - 27.186150898753738 32.02958318014756 41.294817671191595 
0.53 -  -84.58617055 -251.23238963 -2.0074735870714187 -115.01976402318047 -193.21845985   90.18040139 -1.0661364713136823 -61.08512019124436  2681.73687538 -1000.77020188 14.266722811578274 817.4230045864507 -  8.26076985e-11 -7.00000005e+01 6.94825530e-10 9.24117671e-10 - -169.17234385 -432.46478072 -386.43692177  180.36080572 - -200.32559987 -499.22407111 1.1341824454492224 64.98386732206717 -623.12190035  290.8099685  -3.5453489266892677 -203.13353040053133 4565.34172423 -607.22950097 -17.820933547619124 -1021.0642792616773 - -169.17234385 -432.46478071 -386.43692177  180.36080573 - -0.7736177739076193 -1.9545357170354625 - -0.46230858608061665 -0.9319170555954054 - 2.6389512131232022 0.8032491021908618 - 23.941606986571305 0.6457726873021205 - 15.19199819243687 - 30.102822669935733 28.02957998918749 45.2948208623726 
