0.2 178.2533786750742 -177.19194461680098 -3.665915497002065 262.70134571782876 -327.2325420385829 3.12040796992745 263.80148637475 -527.1586911415653 3.173782991282294 265.1467828556774 -700.7535233819549 1.545367053567353 -562.1765164028031 -972.0958631464367 -11.229474768382335 -426.739646425237 -1958.9770256699562 6.9776943457213605 102.23405825371442 -1979.193286024506 -1.6872709598492084 -10.931292693302504 -1986.0353442127455 0.7532505707340165 
0.21 171.53560309791845 -187.33063699013567 -3.7876136384752668 257.65815879565724 -347.3353598270499 3.2043744681037682 265.03351635971694 -547.132689006786 3.1526061801993723 265.00847831258 -720.7884764778116 1.5555064148811473 -801.8505341755096 -1063.5393541528124 -13.319462739318414 -599.8815892471596 -2063.976826823378 10.058012604378124 145.8047234943195 -2003.7188832907118 -2.581488252086321 -16.88588455241254 -2008.0224601365326 1.2956861166277485 
0.22 161.52588614963025 -198.70116010309548 -3.9392458580494716 249.9746705790027 -368.52654570439057 3.3287839253609954 266.7043457269486 -566.7624057142502 3.122788567968566 264.817610944546 -740.4151964680841 1.5707089280893327 -1256.5713252586133 -1226.1472376535912 -17.556786946200383 -1008.5377685817741 -2167.315109633773 15.313554211560566 180.28040326562055 -1876.3974218555 -3.158425568333131 -19.25820474447536 -1870.4693257679944 1.577948554138609 
0.23 144.911390427207 -211.7884147559501 -4.151140880636508 234.48484650968 -389.6077611473942 3.5136057664126175 267.71846267398365 -582.7194671399889 3.1104323662995896 264.79159324272956 -756.3411571743221 1.5733571011968468 -2092.7980501397556 -1315.722603556002 -24.72029373333807 -2303.104928058382 -1896.9371183609817 20.207123803336923 -101.69470581031129 -1172.368659789793 3.1907378970029345 33.066908432830395 -1182.7791307984637 -2.499755949629125 
0.24 122.80693070976534 -222.16376479005464 -4.395934949819874 203.92644663776645 -403.8014337194445 3.6651878519918197 262.083374080842 -590.0714154791556 3.2232560620515747 265.7226223220251 -763.2699942028303 1.5094303278479873 -2126.4485607961087 -696.3229895867819 -22.37553930968609 -3568.953334963601 -997.772322815544 7.897515889545867 -1043.2361394497043 -452.16515848255915 18.47931957230987 143.69671591627755 -261.20003207876766 -8.905548279409139 
0.25 104.24589383689961 -226.33752896383683 -4.586468245916201 167.05827612857846 -412.0018987584118 3.668122238479659 247.28609887225255 -593.8601302467767 3.446015462600453 267.3199805817774 -762.2590030186475 1.4354530944308281 -1551.7993738063724 -196.4448673949056 -15.641846084732963 -3675.1938904719996 -725.1442916256414 -6.611438715346116 -1907.4116137555961 -322.39536049006404 24.521247214404625 155.5971296681043 450.24778897551244 -3.786053703582282 
0.26 91.93292137050862 -227.12899730222452 -4.709930522114399 132.3121901200558 -418.7224558510652 3.55456597360571 224.19546426585995 -595.8847243042554 3.68551756517289 268.38299602006487 -754.734485877244 1.4679640281251762 -932.7289612123864 -2.296605500376401 -9.327329804801526 -3213.796858626867 -595.4106087674004 -14.72098257565395 -2672.5269040556855 -43.42812679128389 22.08301040544924 36.2067149712309 1014.8587454276401 11.17777089849312 
0.27 84.6614491358564 -226.88226774899647 -4.782703291383007 103.1350845301903 -423.3301920317279 3.399433184417317 195.1060824745063 -594.7345155598124 3.8687088468329085 267.82463611802615 -742.84888884619 1.655691760486397 -574.7973981489564 40.4777740870331 -5.762218610371349 -2638.0636359895902 -311.5771948427565 -15.39353650789275 -3074.5590736249546 231.8828718906326 14.080914757254057 -149.72057218929328 1327.2640686729494 25.514075365942688 
0.28 79.63462684391067 -226.40046026507838 -4.833207373430298 79.11232783069012 -425.00541299036706 3.257151834193 163.93564244877666 -592.3691548637632 3.964215431201772 265.32470371330413 -728.501476209732 1.9620764228220762 -456.54993319209296 55.424307412803955 -4.599032113390576 -2179.560312964396 -36.164044837436556 -12.749616967637937 -3103.3303877359617 186.04032164957593 5.037395158054068 -362.27837693512214 1544.708944760291 35.216863906074636 
0.29 75.18379382376594 -225.7582845626457 -4.878180528979841 59.61316762973238 -424.38373941800006 3.1509202184374385 134.36100261084584 -591.8432491452044 3.971921421960471 260.01312171488155 -711.6535805173933 2.351292670073756 -444.7947641667038 74.42116350604864 -4.509793381991016 -1703.4800356319063 141.24351026354856 -8.139239656802665 -2728.6564164870706 -97.52155239671565 -3.1318095209181394 -744.637395432113 1845.2030726510045 41.937004231490484 
0.3 70.67375004141805 -224.89680324255198 -4.924100581103672 45.186159527861996 -422.56505789178135 3.096836141873165 110.84076666313094 -593.7529954077908 3.918798910147723 249.7010225388326 -691.5601123025469 2.773339913783817 -451.1834301154623 96.96861391786767 -4.6148797087838656 -1202.7649066919312 207.38053872382523 -3.006969249856666 -1952.017108033688 -220.7230273871324 -6.296329706212275 -1318.1155310648078 2143.841190777483 40.82716642712859 
